16S.B_UnionErrLen,2k,0.1-0.2,0.117863,0.021265,738,64,0,203,0,0,1058390,377,2301,17411,1038504
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,2,0,0,0,0,605098,134,0,88,604876
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,3,0,0,0,0,605098,197,87,639,604175
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,4,0,0,0,0,605098,182,107,861,603948
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,8,0,0,0,0,605098,163,68,1076,603791
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,16,0,0,0,0,605098,157,201,3671,601069
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,32,0,0,0,0,605098,122,837,5147,598992
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.038522,447,64,0,0,0,0,605098,130,480,12192,592296
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,2,0,0,0,0,561061,66,38,380,560577
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,3,0,0,0,0,561061,5,0,33,561023
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,4,0,0,0,0,561061,61,56,780,560164
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,8,0,0,0,0,561061,78,87,1585,559311
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,16,0,0,0,0,561061,79,42,3302,557638
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,32,0,0,0,0,561061,79,94,6594,554294
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.017304,385,64,0,0,0,0,561061,66,3219,10157,547619
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,2,0,42,0,0,732906,66,0,44,732838
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,3,0,42,0,0,732906,148,107,751,731942
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,4,0,42,0,0,732906,147,136,920,731745
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,8,0,42,0,0,732906,127,14,1130,731677
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,16,0,42,0,0,732906,136,441,4135,728236
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,32,0,42,0,0,732906,104,211,7181,725452
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030874,532,64,0,42,0,0,732906,52,168,3352,729376
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,2,0,0,0,0,1034111,158,179,591,1033183
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,3,0,0,0,0,1034111,180,96,1059,1032776
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,4,0,0,0,0,1034111,143,118,1422,1032428
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,8,0,0,0,0,1034111,169,197,2883,1030862
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,16,0,0,0,0,1034111,88,72,2744,1031207
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,32,0,0,0,0,1034111,170,488,11832,1021621
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019811,704,64,0,0,0,0,1034111,179,1948,22692,1009292
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,2,0,0,0,0,524222,103,17,379,523723
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,3,0,0,0,0,524222,127,29,565,523501
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,4,0,0,0,0,524222,60,0,88,524074
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,8,0,0,0,0,524222,117,113,1471,522521
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,16,0,0,0,0,524222,68,19,861,523274
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,32,0,0,0,0,524222,60,41,663,523458
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.03255,366,64,0,0,0,0,524222,124,2097,10575,511426
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,2,0,0,0,0,559572,86,15,403,559068
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,3,0,0,0,0,559572,22,17,181,559352
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,4,0,0,0,0,559572,84,52,784,558652
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,8,0,0,0,0,559572,76,39,1633,557824
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,16,0,0,0,0,559572,67,86,2202,557217
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,32,0,0,0,0,559572,11,0,704,558857
16S.B_UnionErrLen,2k,0.1-0.2,0.154284,0.0168,384,64,0,0,0,0,559572,58,1850,11526,546138
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,2,0,42,0,0,727174,145,80,492,726499
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,3,0,42,0,0,727174,168,102,756,726190
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,4,0,42,0,0,727174,171,87,1057,725901
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,8,0,42,0,0,727174,129,141,2147,724799
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,16,0,42,0,0,727174,78,95,1665,725378
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,32,0,42,0,0,727174,119,282,6758,720057
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030841,528,64,0,42,0,0,727174,108,123,9733,717252
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,2,0,0,0,0,1032625,123,43,441,1032018
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,3,0,0,0,0,1032625,129,102,723,1031671
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,4,0,0,0,0,1032625,64,30,190,1032341
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,8,0,0,0,0,1032625,128,138,1798,1030561
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,16,0,0,0,0,1032625,43,149,379,1032054
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,32,0,0,0,0,1032625,173,1071,10897,1020484
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019775,703,64,0,0,0,0,1032625,47,189,1923,1030466
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,2,0,0,0,0,522716,94,73,323,522226
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,3,0,0,0,0,522716,127,16,578,521995
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,4,0,0,0,0,522716,102,80,712,521822
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,8,0,0,0,0,522716,110,59,909,521638
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,16,0,0,0,0,522716,138,106,3062,519410
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,32,0,0,0,0,522716,121,356,5980,516259
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032577,365,64,0,0,0,0,522716,98,2044,10628,509946
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,2,0,88,0,0,322460,134,3,239,322172
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,3,0,88,0,0,322460,159,11,352,322026
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,4,0,88,0,0,322460,135,39,445,321929
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,8,0,88,0,0,322460,171,98,870,321409
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,16,0,88,0,0,322460,111,27,1205,321205
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,32,0,88,0,0,322460,165,325,3547,318511
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035902,220,64,0,88,0,0,322460,143,1438,6306,314661
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,2,0,42,0,0,724292,78,11,77,724168
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,3,0,42,0,0,724292,184,50,808,723292
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,4,0,42,0,0,724292,152,73,1071,723038
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,8,0,42,0,0,724292,145,116,2172,721901
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,16,0,42,0,0,724292,78,140,1972,722144
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,32,0,42,0,0,724292,79,62,1346,722847
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.03087,526,64,0,42,0,0,724292,68,580,5052,718634
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,2,0,0,0,0,1031139,180,79,691,1030189
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,3,0,0,0,0,1031139,146,109,782,1030102
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,4,0,0,0,0,1031139,136,65,1079,1029859
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,8,0,0,0,0,1031139,143,180,2196,1028620
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,16,0,0,0,0,1031139,67,24,680,1030368
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,32,0,0,0,0,1031139,99,186,5446,1025408
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019744,702,64,0,0,0,0,1031139,200,1453,23187,1006299
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,2,0,0,0,0,521254,69,10,100,521075
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,3,0,0,0,0,521254,108,113,481,520552
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,4,0,0,0,0,521254,120,45,747,520342
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,8,0,0,0,0,521254,129,64,1520,519541
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,16,0,0,0,0,521254,141,200,2968,517945
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,32,0,0,0,0,521254,106,101,3067,517980
16S.B_UnionErrLen,2k,0.1-0.2,0.136393,0.032623,364,64,0,0,0,0,521254,110,1616,11056,508472
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,2,0,88,0,0,320923,161,1,219,320630
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,3,0,88,0,0,320923,152,54,276,320529
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,4,0,88,0,0,320923,158,53,387,320413
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,8,0,88,0,0,320923,165,50,830,319966
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,16,0,88,0,0,320923,160,75,1685,319091
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,32,0,88,0,0,320923,160,120,3400,317331
16S.B_UnionErrLen,2k,0.1-0.2,0.161927,0.035891,219,64,0,88,0,0,320923,143,790,6250,313828
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,2,0,42,0,0,722850,171,75,475,722171
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,3,0,42,0,0,722850,179,96,762,721855
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,4,0,42,0,0,722850,179,46,1098,721569
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,8,0,42,0,0,722850,150,125,2163,720454
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,16,0,42,0,0,722850,127,175,4401,718189
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,32,0,42,0,0,722850,86,72,2392,720342
16S.B_UnionErrLen,2k,0.1-0.2,0.177005,0.030886,525,64,0,42,0,0,722850,132,1802,16502,704456
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,2,0,0,0,0,1026684,82,68,196,1026338
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,3,0,0,0,0,1026684,143,118,707,1025716
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,4,0,0,0,0,1026684,83,50,302,1026249
16S.B_UnionErrLen,2k,0.1-0.2,0.111022,0.019655,699,8,0,0,0,0,1026684,198,136,2856,1023494
